2023,2023-07-08,Cuiaba,Bahia,1,1,D,2,5,5,10,3,0,3,2,3,5,1,0,1
2023,2023-07-08,Vasco,Cruzeiro,0,1,A,1,4,5,9,1,3,4,2,3,5,0,1,1
2023,2023-07-08,Atletico-MG,Corinthians,0,1,A,1,10,2,12,2,1,3,3,2,5,0,1,1
2023,2023-07-08,Coritiba,America MG,3,1,H,4,7,8,15,5,2,7,5,3,8,2,1,3
2023,2023-07-09,Palmeiras,Flamengo RJ,1,1,D,2,4,7,11,3,2,5,2,3,5,1,0,1
2023,2023-07-09,Santos,Goias,4,3,H,7,8,13,21,4,7,11,1,1,2,3,1,4
2023,2023-07-09,Fluminense,Internacional,2,0,H,2,7,4,11,3,0,3,2,3,5,2,0,2
2023,2023-07-09,Bragantino,Sao Paulo,0,0,D,0,6,4,10,3,3,6,2,2,4,0,0,0
2023,2023-07-09,Fortaleza,Athletico-PR,1,0,H,1,7,2,9,4,2,6,3,3,6,0,0,0
2023,2023-07-09,Gremio,Botafogo RJ,0,2,A,2,10,2,12,8,0,8,2,4,6,0,0,0
2023,2023-07-16,Botafogo RJ,Bragantino,2,0,H,2,4,11,15,4,2,6,1,1,2,0,0,0
2023,2023-07-16,Cruzeiro,Coritiba,0,0,D,0,11,8,19,5,3,8,1,4,5,0,0,0
2023,2023-07-16,Fluminense,Flamengo RJ,0,0,D,0,8,1,9,0,1,1,7,5,12,0,0,0
2023,2023-07-16,Fortaleza,Cuiaba,0,1,A,1,10,0,10,5,0,5,5,4,9,0,1,1
2023,2023-07-16,Sao Paulo,Santos,4,1,H,5,4,3,7,2,2,4,3,5,8,2,0,2
2023,2023-07-16,Athletico-PR,Bahia,2,0,H,2,5,3,8,1,2,3,2,1,3,2,0,2
2023,2023-07-16,Internacional,Palmeiras,0,0,D,0,4,7,11,2,2,4,1,3,4,0,0,0
2023,2023-07-18,Goias,Atletico-MG,0,0,D,0,6,4,10,3,0,3,5,5,10,0,0,0
2023,2023-07-22,Flamengo RJ,America MG,1,1,D,2,12,7,19,5,4,9,2,4,6,0,0,0
2023,2023-07-22,Palmeiras,Fortaleza,3,1,H,4,4,3,7,3,1,4,3,6,9,1,1,2
2023,2023-07-22,Bahia,Corinthians,0,0,D,0,11,5,16,6,2,8,3,2,5,0,0,0
2023,2023-07-22,Cuiaba,Sao Paulo,2,1,H,3,2,4,6,1,3,4,2,5,7,0,0,0
2023,2023-07-22,Gremio,Atletico-MG,1,0,H,1,3,8,11,2,3,5,3,4,7,1,0,1
2023,2023-07-23,Cruzeiro,Goias,0,1,A,1,13,1,14,3,0,3,4,5,9,0,1,1
2023,2023-07-23,Bragantino,Internacional,0,0,D,0,13,4,17,5,1,6,3,2,5,0,0,0
2023,2023-07-23,Santos,Botafogo RJ,2,2,D,4,2,8,10,1,2,3,3,3,6,1,0,1
2023,2023-07-23,Vasco,Athletico-PR,0,2,A,2,8,2,10,4,2,6,2,4,6,0,0,0
2023,2023-07-24,Coritiba,Fluminense,2,0,H,2,7,11,18,3,5,8,2,1,3,2,0,2
2023,2023-07-29,Fluminense,Santos,1,0,H,1,6,2,8,3,1,4,6,6,12,0,0,0
2023,2023-07-29,Athletico-PR,Cruzeiro,3,3,D,6,7,5,12,1,2,3,1,4,5,1,2,3
2023,2023-07-29,Internacional,Cuiaba,1,2,A,3,7,5,12,3,2,5,5,2,7,1,1,2
2023,2023-07-29,Corinthians,Vasco,3,1,H,4,0,6,6,0,1,1,2,0,2,1,0,1
2023,2023-07-29,Fortaleza,Bragantino,0,3,A,3,2,9,11,1,7,8,2,3,5,0,1,1
2023,2023-07-29,Atletico-MG,Flamengo RJ,1,2,A,3,7,2,9,3,1,4,3,5,8,1,0,1
2023,2023-07-30,Sao Paulo,Bahia,0,0,D,0,10,5,15,6,2,8,0,4,4,0,0,0
2023,2023-07-30,America MG,Palmeiras,1,4,A,5,5,4,9,3,3,6,2,1,3,1,2,3
2023,2023-07-30,Botafogo RJ,Coritiba,4,1,H,5,7,3,10,2,1,3,1,3,4,3,1,4
2023,2023-07-30,Goias,Gremio,1,1,D,2,6,5,11,1,2,3,4,2,6,0,0,0
2023,2023-08-05,Fluminense,Palmeiras,2,1,H,3,0,8,8,0,2,2,7,2,9,1,0,1
2023,2023-08-05,Santos,Athletico-PR,1,1,D,2,3,3,6,2,2,4,3,2,5,0,1,1
2023,2023-08-05,Internacional,Corinthians,2,2,D,4,1,4,5,1,2,3,5,3,8,1,1,2
2023,2023-08-05,Goias,Fortaleza,1,0,H,1,5,2,7,4,0,4,1,3,4,0,0,0
2023,2023-08-06,Sao Paulo,Atletico-MG,0,2,A,2,9,3,12,5,2,7,6,5,11,0,1,1
2023,2023-08-06,Vasco,Gremio,1,0,H,1,5,7,12,2,3,5,1,1,2,0,0,0
2023,2023-08-06,Cruzeiro,Botafogo RJ,0,0,D,0,8,1,9,4,0,4,1,2,3,0,0,0
2023,2023-08-06,Bahia,America MG,3,1,H,4,7,2,9,4,1,5,4,5,9,1,0,1
2023,2023-08-06,Coritiba,Bragantino,0,1,A,1,3,4,7,3,1,4,3,5,8,0,1,1
2023,2023-08-06,Cuiaba,Flamengo RJ,3,0,H,3,10,6,16,9,0,9,2,0,2,0,0,0
2023,2023-08-12,Botafogo RJ,Internacional,3,1,H,4,7,3,10,4,1,5,3,3,6,0,1,1
2023,2023-08-13,Atletico-MG,Bahia,1,0,H,1,2,9,11,1,4,5,2,1,3,0,0,0
2023,2023-08-13,America MG,Goias,0,1,A,1,7,3,10,3,1,4,0,1,1,0,1,1
2023,2023-08-13,Corinthians,Coritiba,3,1,H,4,4,2,6,1,2,3,2,2,4,0,1,1
2023,2023-08-13,Gremio,Fluminense,2,1,H,3,3,8,11,0,2,2,3,4,7,2,1,3
